views,comments,freq,month-year,moving-avg-views,piecewise-views,moving-avg-comments,piecewise-comments,moving-avg-freq,piecewise-freq
0,0,0,2008-01-01,0.0,-132.71837902078585,0.0,0.04121761800792498,0.0,-0.006491281366937233
0,0,0,2008-02-01,0.0,-127.61286998838905,0.0,0.04360163891965667,0.0,-0.005911930475755203
0,0,0,2008-03-01,0.0,-122.50736095599225,0.0,0.04598565983138836,0.0,-0.0053325795845731725
0,0,0,2008-04-01,0.0,-117.40185192359546,0.0,0.04836968074312005,0.0,-0.004753228693391142
0,0,0,2008-05-01,0.0,-112.29634289119866,0.0,0.05075370165485174,0.0,-0.004173877802209112
0,0,0,2008-06-01,0.0,-107.19083385880187,0.0,0.05313772256658343,0.0,-0.0035945269110270817
0,0,0,2008-07-01,0.0,-102.08532482640507,0.0,0.05552174347831512,0.0,-0.0030151760198450514
0,0,0,2008-08-01,0.0,-96.97981579400827,0.0,0.05790576439004681,0.0,-0.002435825128663021
0,0,0,2008-09-01,0.0,-91.87430676161148,0.0,0.060289785301778503,0.0,-0.001856474237480991
0,0,0,2008-10-01,0.0,-86.76879772921468,0.0,0.0626738062135102,0.0,-0.0012771233462989607
0,0,0,2008-11-01,0.0,-81.66328869681789,0.0,0.06505782712524188,0.0,-0.0006977724551169304
0,0,0,2008-12-01,0.0,-76.55777966442109,0.0,0.06744184803697358,0.0,-0.00011842156393490014
0,0,0,2009-01-01,0.0,-71.4522706320243,0.0,0.06982586894870527,0.0,0.0004609293272471301
0,0,0,2009-02-01,0.0,-66.3467615996275,0.0,0.07220988986043696,0.0,0.0010402802184291604
0,0,0,2009-03-01,0.0,-61.2412525672307,0.0,0.07459391077216865,0.0,0.0016196311096111906
0,0,0,2009-04-01,0.0,-56.13574353483391,0.0,0.07697793168390034,0.0,0.002198982000793221
0,0,0,2009-05-01,0.0,-51.03023450243711,0.0,0.07936195259563203,0.0,0.002778332891975251
0,0,0,2009-06-01,0.0,-45.924725470040315,0.0,0.08174597350736372,0.0,0.0033576837831572814
0,0,0,2009-07-01,0.0,-40.81921643764352,0.0,0.08412999441909541,0.0,0.003937034674339312
0,0,0,2009-08-01,0.0,-35.71370740524672,0.0,0.0865140153308271,0.0,0.004516385565521342
0,0,0,2009-09-01,0.0,-30.608198372849927,0.0,0.08889803624255879,0.0,0.005095736456703372
0,0,0,2009-10-01,0.0,-25.50268934045313,0.0,0.09128205715429048,0.0,0.0056750873478854024
0,0,0,2009-11-01,0.0,-20.397180308056335,0.0,0.09366607806602217,0.0,0.006254438239067433
0,0,0,2009-12-01,0.0,-15.291671275659539,0.0,0.09605009897775386,0.0,0.006833789130249463
0,0,0,2010-01-01,0.0,-10.186162243262743,0.0,0.09843411988948556,0.0,0.007413140021431493
0,0,0,2010-02-01,0.0,-5.080653210865947,0.0,0.10081814080121725,0.0,0.007992490912613524
0,0,0,2010-03-01,0.0,0.024855821530849198,0.0,0.10320216171294894,0.0,0.008571841803795555
0,0,0,2010-04-01,0.0,5.130364853927631,0.0,0.10558618262468063,0.0,0.009151192694977585
0,0,0,2010-05-01,0.0,10.235873886324441,0.0,0.10797020353641232,0.0,0.009730543586159615
0,0,0,2010-06-01,0.0,15.341382918721251,0.0,0.11035422444814401,0.0,0.010309894477341645
0,0,0,2010-07-01,0.0,20.446891951118033,0.0,0.1127382453598757,0.0,0.010889245368523676
0,0,0,2010-08-01,0.0,25.552400983514815,0.0,0.11512226627160739,0.0,0.011468596259705706
0,0,0,2010-09-01,0.0,30.657910015911625,0.0,0.11750628718333908,0.0,0.012047947150887736
0,0,0,2010-10-01,0.0,35.763419048308435,0.0,0.11989030809507077,0.0,0.012627298042069766
0,0,0,2010-11-01,0.0,40.86892808070522,0.0,0.12227432900680246,0.0,0.013206648933251797
0,0,0,2010-12-01,0.0,45.974437113102,0.0,0.12465834991853415,0.0,0.013785999824433827
0,0,0,2011-01-01,0.0,51.07994614549881,0.0,0.12704237083026584,0.0,0.014365350715615857
0,0,0,2011-02-01,0.0,56.18545517789562,0.0,0.12942639174199755,0.0,0.014944701606797887
0,0,0,2011-03-01,0.0,61.2909642102924,0.0,0.13181041265372923,0.0,0.015524052497979918
0,0,0,2011-04-01,0.0,66.39647324268918,0.0,0.1341944335654609,0.0,0.016103403389161948
0,0,0,2011-05-01,0.0,71.501982275086,0.0,0.1365784544771926,0.0,0.016682754280343978
0,0,0,2011-06-01,0.0,76.6074913074828,0.0,0.1389624753889243,0.0,0.01726210517152601
0,0,0,2011-07-01,0.0,81.71300033987958,0.0,0.141346496300656,0.0,0.01784145606270804
0,0,0,2011-08-01,0.0,86.81850937227637,0.0,0.14373051721238767,0.0,0.01842080695389007
0,0,0,2011-09-01,0.0,91.92401840467318,0.0,0.14611453812411937,0.0,0.0190001578450721
0,0,0,2011-10-01,0.0,97.02952743706999,0.0,0.14849855903585107,0.0,0.01957950873625413
0,0,0,2011-11-01,0.0,102.13503646946677,0.0,0.15088257994758275,0.0,0.02015885962743616
0,0,0,2011-12-01,0.0,107.24054550186355,0.0,0.15326660085931443,0.0,0.02073821051861819
0,0,0,2012-01-01,0.0,112.34605453426036,0.0,0.15565062177104613,0.0,0.02131756140980022
0,0,0,2012-02-01,0.0,117.45156356665717,0.0,0.15803464268277784,0.0,0.02189691230098225
0,0,0,2012-03-01,0.0,122.55707259905395,0.0,0.16041866359450951,0.0,0.02247626319216428
0,0,0,2012-04-01,0.0,127.66258163145073,0.0,0.1628026845062412,0.0,0.02305561408334631
