views,comments,freq,month-year,moving-avg-views,piecewise-views,moving-avg-comments,piecewise-comments,moving-avg-freq,piecewise-freq
3000,28,1,2015-05-01,1500.0,1085.5625377382385,7.5,4.289030837730934,0.5,0.3071813956206597
5000,1,1,2015-06-01,2000.0,1171.4469145804178,7.25,4.3807496763201925,0.5,0.3102562180907853
0,0,0,2015-07-01,2000.0,1257.3312914225971,7.25,4.472468514905813,0.5,0.31333104064822237
0,0,0,2015-08-01,2000.0,1343.2156682647765,7.25,4.564187353495981,0.5,0.31640586314742336
0,0,0,2015-09-01,1250.0,1429.1000451068394,0.25,4.655906192083421,0.25,0.3194806855884451
0,0,0,2015-10-01,0.0,1514.9844219490187,0.0,4.74762503067268,0.0,0.3225555080876603
0,0,0,2015-11-01,0.0,1600.8687987912563,0.0,4.839343869261029,0.0,0.3256303306450974
7000,4,2,2015-12-01,1750.0,1686.7531756333192,1.0,4.931062707847559,0.5,0.3287051531443126
7000,10,1,2016-01-01,3500.0,1772.6375524755567,3.5,5.022781546437727,0.75,0.331779975643542
0,0,0,2016-02-01,3500.0,1858.5219293177943,3.5,5.114500385024257,0.75,0.3348547981427572
0,0,0,2016-03-01,3500.0,1944.4063061598572,3.5,5.206219223613516,0.75,0.33792962070016586
0,0,0,2016-04-01,1750.0,2030.2906830019783,2.5,5.297938062202775,0.25,0.34100444308297995
0,0,0,2016-05-01,0.0,2116.175059844274,0.0,5.389656900791124,0.0,0.344079265640417
0,0,0,2016-06-01,0.0,2202.059436686337,0.0,5.481375739378564,0.0,0.34715408813964643
0,0,0,2016-07-01,0.0,2287.9438135285163,0.0,5.573094577966913,0.0,0.3502289106970693
3000,6,1,2016-08-01,750.0,2373.828190370754,1.5,5.664813416555262,0.25,0.3533037331962703
8000,2,1,2016-09-01,2750.0,2459.712567212817,2.0,5.75653225514543,0.5,0.3563785556954997
6000,2,1,2016-10-01,4250.0,2545.5969440548797,2.5,5.84825109373196,0.75,0.3594533782529368
0,0,0,2016-11-01,4250.0,2631.4813208972337,2.5,5.939969932322128,0.75,0.36252820063575086
0,0,0,2016-12-01,3500.0,2716.3752058843033,1.0,6.031688770912297,0.5,0.3656030231931453
0,0,0,2017-01-01,1500.0,2798.733246549481,0.5,6.123407609498827,0.25,0.3686778456923747
0,0,0,2017-02-01,0.0,2881.091287214658,0.0,6.215126448087176,0.0,0.37175266819160413
0,0,0,2017-03-01,0.0,2963.449327879603,0.0,6.306845286675525,0.0,0.37482749069083354
0,0,0,2017-04-01,0.0,3045.8073685447807,0.0,6.398564125263874,0.0,0.3779023132482706
6000,10,1,2017-05-01,1500.0,3128.165409209958,2.5,6.4902829638540425,0.25,0.38097713580567927
27000,32,2,2017-06-01,8250.0,3210.523449874961,10.5,6.582001802438754,0.75,0.3840519582466868
0,0,0,2017-07-01,8250.0,3292.881490540138,10.5,6.673720641027103,0.75,0.3871267808041239
0,0,0,2017-08-01,8250.0,3375.2395312052577,10.5,6.765439479615452,0.75,0.3902016033033533
0,0,0,2017-09-01,6750.0,3457.5975718702603,8.0,6.857158318203801,0.5,0.3932764258025543
0,0,0,2017-10-01,0.0,3539.955612535438,0.0,6.948877156795788,0.0,0.39635124835999136
0,0,0,2017-11-01,0.0,3622.3136532004405,0.0,7.0405959953823185,0.0,0.3994260708010131
15000,77,1,2017-12-01,3750.0,3704.67169386556,19.25,7.132314833970668,0.25,0.4025008933584502
0,0,0,2018-01-01,3750.0,3787.0297345307954,19.25,7.224033672555379,0.25,0.40557571579947194
16000,3,1,2018-02-01,7750.0,3869.3877751957984,20.0,7.315752511149185,0.5,0.40865053835685217
0,0,0,2018-03-01,7750.0,3951.7458158608597,20.0,7.407471349737534,0.5,0.4117253608560816
6000,9,1,2018-04-01,5500.0,4034.103856526037,3.0,7.499190188325883,0.5,0.414800183355311
0,0,0,2018-05-01,5500.0,4116.461897191098,3.0,7.5909090269142325,0.5,0.4178750058545404
13000,13,1,2018-06-01,4750.0,4198.819937856218,5.5,7.682627865500763,0.5,0.4209498283537414
0,0,0,2018-07-01,4750.0,4281.177978521395,5.5,7.774346704089112,0.5,0.42402465079476315
0,0,0,2018-08-01,3250.0,4363.536019186514,3.25,7.866065542677461,0.25,0.4391738919213254
1000,2,1,2018-09-01,3500.0,4445.894059851516,3.75,7.957784381267629,0.5,0.4818182866053584
0,0,0,2018-10-01,250.0,4528.252100516753,0.5,8.049503219855978,0.25,0.5244626813475992
0,0,0,2018-11-01,250.0,4610.61014118193,0.5,8.141222058446147,0.25,0.5671070759733962
4000,9,1,2018-12-01,1250.0,4692.9681818466415,2.75,8.232940897030858,0.5,0.6097514707156084
8000,42,2,2019-01-01,3000.0,4775.326222511994,12.75,8.324659735619207,0.75,0.6523958654578491
6000,16,1,2019-02-01,4500.0,4857.6842631771715,16.75,8.416378574205737,1.0,0.6950402600836745
0,0,0,2019-03-01,4500.0,4940.0423038419995,16.75,8.508097412794086,1.0,0.7376846548259153
0,0,0,2019-04-01,3500.0,5022.400344507293,14.5,8.599816251389711,0.75,0.7803290493352969
0,0,0,2019-05-01,1500.0,5104.758385172529,4.0,8.691535089972604,0.25,0.8229734440775376
28000,42,4,2019-06-01,7000.0,5187.116425837357,10.5,8.78325392856459,1.0,0.8656178388197784
6000,9,1,2019-07-01,8500.0,5269.474466502651,12.75,8.874972767149302,1.25,0.9082622334456036
11000,24,2,2019-08-01,11250.0,5351.832507167828,18.75,8.96669160573947,1.75,0.9509066280714007
0,0,0,2019-09-01,11250.0,5434.190547832715,18.75,9.05841044432782,1.75,0.9935510229300567
6000,9,2,2019-10-01,5750.0,5516.5485884978925,10.5,9.15012928291435,1.25,1.036195417555882
0,0,0,2019-11-01,4250.0,5598.90662916307,8.25,9.241848121504518,1.0,1.0788398121816791
4000,7,1,2019-12-01,2500.0,5681.264669828015,4.0,9.333566960092867,0.75,1.12148420692392
0,0,0,2020-01-01,2500.0,5763.622710493134,4.0,9.425285798683035,0.75,1.164128601666132
24000,56,2,2020-02-01,7000.0,5845.9807511583695,15.75,9.517004637271384,0.75,1.2067729962919573
1556,2,2,2020-03-01,7389.0,5928.338791823372,16.25,9.608723475861552,1.25,1.2494173910341981
1000,11,1,2020-04-01,6639.0,6010.696832488492,17.25,9.700442314444444,1.25,1.2920617856600236
0,0,0,2020-05-01,6639.0,6093.054873153727,17.25,9.792161153032794,1.25,1.3347061805186513
6000,29,1,2020-06-01,2139.0,6175.421756203498,10.5,15.136182850046064,1.0,1.3874361629025083
29880,152,6,2020-07-01,9220.0,7835.632986345147,48.0,36.757634338108986,2.0,1.7394039642401702
5000,25,2,2020-08-01,10220.0,9495.844216487028,51.5,58.37908582617191,2.25,2.091371765810663
15000,149,3,2020-09-01,13970.0,11156.055446628794,88.75,80.00053724729769,3.0,2.4433395671483247
0,0,0,2020-10-01,12470.0,12816.266676770327,81.5,91.76259981018023,2.75,2.79530736848593
20720,202,4,2020-11-01,10180.0,14476.477906912092,94.0,103.52466237307004,2.25,3.147275169940007
36693,182,8,2020-12-01,18103.25,16136.689137053858,133.25,115.28672493595806,3.75,3.4992429713940845
9904,100,4,2021-01-01,16829.25,16161.954620861306,121.0,127.04878749884423,4.0,3.8512107727317746
2000,14,1,2021-02-01,17329.25,14502.963319605911,124.5,124.56520408248664,4.25,4.000722807934428
7000,23,1,2021-03-01,13899.25,12843.97201835063,79.75,80.00057566766303,3.5,3.279913549897098
2000,7,1,2021-04-01,5226.0,11184.980717095003,36.0,35.435947252837536,1.75,2.559104291976183
22000,44,4,2021-05-01,8250.0,9525.989415839838,22.0,10.836049282915042,1.75,1.8382950340552684
0,0,0,2021-06-01,7750.0,7866.998114584214,18.5,16.951416559154215,1.5,1.1174857760179098
4000,43,1,2021-07-01,7000.0,6208.006813328702,23.5,23.066783835395174,1.5,0.7365292085916719
0,0,0,2021-08-01,6500.0,4549.015512073536,21.75,29.182151111634326,1.25,0.99609288628809
7636,68,2,2021-09-01,2909.0,2890.0242108182574,27.75,35.29751838787165,0.75,1.2556565637517059
0,0,0,2021-10-01,2909.0,1895.1938277678018,27.75,41.4128856641108,0.75,1.515220241331737
13000,88,2,2021-11-01,5159.0,7166.837393702168,39.0,47.52825294034997,1.0,1.774783918795352
33000,138,5,2021-12-01,13409.0,12438.479992154318,73.5,53.64362021659272,2.25,2.034347596375383
5000,38,2,2022-01-01,12750.0,11719.881788095998,66.0,59.75898749282828,2.25,2.2939112739553575
2778,30,2,2022-02-01,13444.5,11001.2835840372,73.5,57.99164865776047,2.75,2.5534749514189734
3000,22,2,2022-03-01,10944.5,10282.685379978531,57.0,56.131822174587334,2.75,2.8130386288825875
16584,90,8,2022-04-01,6840.5,9564.087175920202,45.0,54.2719956914178,3.5,3.072602306579034
5734,27,2,2022-05-01,7024.0,8845.488971861407,42.25,52.41216920824469,3.5,3.33216598404265
4591,30,3,2022-06-01,7477.25,8126.890767802965,42.25,50.55234272506788,3.75,3.5917296615062675
4415,62,4,2022-07-01,7831.0,7408.292563744639,52.25,48.69251624189471,4.25,3.8512933390862685
4511,42,6,2022-08-01,4812.75,6689.69435968584,40.25,46.83268975872342,3.75,4.110857016666301
10492,57,6,2022-09-01,6002.25,5971.096155627172,47.75,44.97286327555218,4.75,4.3704206940135
3996,26,5,2022-10-01,5853.5,5252.497951568599,46.75,43.113036792379006,5.25,4.629984371593473
2992,35,2,2022-11-01,5497.75,4533.899747509946,40.0,41.2532103092022,4.75,4.889548049057094
2574,67,4,2022-12-01,5013.5,3815.3015434517292,46.25,39.39338382603279,4.25,5.149111726637123
1835,22,4,2023-01-01,2849.25,3096.7033393929223,37.5,37.53355734285847,3.75,3.750000000105322
